Measurement,Well,Group,Time,OCR,ECAR,PPR,Cell Number
12,C06,ND_T,83.33,4.69,24.67,43.88,7
12,C07,T2D_T,83.33,7.79,62.90,111.86,7
12,C08,T2D_T,83.33,18.54,49.23,87.55,7
12,C09,L_T40,83.33,11.06,118.47,210.68,2
12,C10,T2D_T40,83.33,15.44,134.24,238.73,2
12,C11,ND_T40,83.33,-8.76,102.55,182.38,2
12,C12,Background,83.33,0.00,0.00,0.00,
12,D01,Background,83.33,0.00,0.00,0.00,
12,D02,ND_PBMC,83.33,18.43,47.28,84.09,7
12,D03,ND_PBMC,83.33,23.62,44.41,78.97,7
12,D04,ND_PBMC,83.33,6.31,40.95,72.83,7
12,D05,Unassigned,83.33,-14.09,-0.01,-0.01,
12,D06,ND_T,83.33,1.43,26.00,46.24,7
12,D07,T2D_T,83.33,6.42,73.21,130.19,7
12,D08,T2D_T,83.33,8.25,52.23,92.88,7
12,D09,L_T40,83.33,37.65,119.85,213.14,2
12,D10,T2D_T40,83.33,12.71,121.59,216.23,2
12,D11,ND_T40,83.33,47.64,133.18,236.85,2
12,D12,Background,83.33,0.00,0.00,0.00,
12,E01,Background,83.33,0.00,0.00,0.00,
12,E02,T2D_PBMC,83.33,18.94,63.82,113.50,7
12,E03,T2D_PBMC,83.33,30.59,83.01,147.62,7
12,E04,T2D_PBMC,83.33,18.64,53.87,95.80,7
12,E05,Unassigned,83.33,-10.47,0.91,1.62,
12,E06,Unassigned,83.33,-13.04,0.03,0.06,
12,E07,Unassigned,83.33,-12.79,0.62,1.10,
12,E08,Unassigned,83.33,-2.13,0.06,0.10,
12,E09,T2D_T40,83.33,2.62,122.84,218.46,2
12,E10,T2D_T40,83.33,14.82,130.66,232.36,2
12,E11,ND_T40,83.33,-2.05,113.45,201.76,2
12,E12,Background,83.33,0.00,0.00,0.00,
12,F01,Background,83.33,0.00,0.00,0.00,
12,F02,L_T,83.33,6.96,29.75,52.90,7
12,F03,L_T,83.33,50.47,38.41,68.30,7
12,F04,L_T,83.33,9.46,35.07,62.37,7
12,F05,Unassigned,83.33,-12.08,0.38,0.68,
12,F06,T1D_PBMC,83.33,1.30,23.96,42.60,7
12,F07,T1D_PBMC,83.33,3.86,27.30,48.56,7
12,F08,Unassigned,83.33,-18.33,2.11,3.76,
12,F09,T2D_T40,83.33,7.50,114.30,203.27,2
12,F10,T2D_T40,83.33,6.54,125.94,223.97,2
12,F11,Unassigned,83.33,-5.97,0.49,0.87,
12,F12,Background,83.33,0.00,0.00,0.00,
12,G01,Background,83.33,0.00,0.00,0.00,
12,G02,ERROR,83.33,15.49,18.76,33.37,
12,G03,ERROR,83.33,-11.58,0.68,1.20,
12,G04,ERROR,83.33,-5.81,21.67,38.54,
12,G05,Unassigned,83.33,-8.64,0.46,0.83,
12,G06,T1D_PBMC,83.33,9.91,34.35,61.09,7
12,G07,T1D_PBMC,83.33,2.22,23.87,42.45,7
12,G08,Unassigned,83.33,-20.64,2.31,4.10,
12,G09,T2D_T40,83.33,-1.73,124.53,221.46,2
12,G10,T2D_T40,83.33,11.90,98.53,175.22,1.71
12,G11,Unassigned,83.33,-12.53,-0.11,-0.19,
12,G12,Background,83.33,0.00,0.00,0.00,
12,H01,Background,83.33,0.00,0.00,0.00,
12,H02,Background,83.33,0.00,0.00,0.00,
12,H03,Background,83.33,0.00,0.00,0.00,
12,H04,Background,83.33,0.00,0.00,0.00,
12,H05,Background,83.33,0.00,0.00,0.00,
12,H06,Background,83.33,0.00,0.00,0.00,
12,H07,Background,83.33,0.00,0.00,0.00,
12,H08,Background,83.33,0.00,0.00,0.00,
12,H09,Background,83.33,0.00,0.00,0.00,
12,H10,Background,83.33,0.00,0.00,0.00,
12,H11,Background,83.33,0.00,0.00,0.00,
12,H12,Background,83.33,0.00,0.00,0.00,
13,A01,Background,89.75,0.00,0.00,0.00,
13,A02,Background,89.75,0.00,0.00,0.00,
13,A03,Background,89.75,0.00,0.00,0.00,
13,A04,Background,89.75,0.00,0.00,0.00,
13,A05,Background,89.75,0.00,0.00,0.00,
13,A06,Background,89.75,0.00,0.00,0.00,
13,A07,Background,89.75,0.00,0.00,0.00,
13,A08,Background,89.75,0.00,0.00,0.00,
13,A09,Background,89.75,0.00,0.00,0.00,
13,A10,Background,89.75,0.00,0.00,0.00,
13,A11,Background,89.75,0.00,0.00,0.00,
13,A12,Background,89.75,0.00,0.00,0.00,
13,B01,Background,89.75,0.00,0.00,0.00,
13,B02,L_PBMC,89.75,16.45,55.79,99.22,7
13,B03,Unassigned,89.75,10.56,-0.59,-1.05,
13,B04,L_PBMC,89.75,22.04,53.56,95.24,7
13,B05,L_PBMC,89.75,12.86,54.24,96.45,7
13,B06,ND_T,89.75,9.53,23.75,42.24,7
13,B07,T2D_T,89.75,6.94,60.94,108.38,7
13,B08,T2D_T,89.75,6.32,41.45,73.71,7
13,B09,L_T40,89.75,80.04,106.77,189.88,2
13,B10,T2D_T40,89.75,36.20,114.97,204.47,2
13,B11,ND_T40,89.75,-10.00,97.14,172.75,2
13,B12,Background,89.75,0.00,0.00,0.00,
13,C01,Background,89.75,0.00,0.00,0.00,
13,C02,T2D_PBMC,89.75,20.64,38.98,69.33,7
13,C03,T2D_PBMC,89.75,21.57,36.80,65.45,7
13,C04,T2D_PBMC,89.75,2.64,44.08,78.39,7
13,C05,T2D_PBMC,89.75,8.44,40.92,72.77,7
13,C06,ND_T,89.75,2.10,21.89,38.92,7
13,C07,T2D_T,89.75,6.41,64.15,114.09,7
13,C08,T2D_T,89.75,17.54,46.95,83.49,7
13,C09,L_T40,89.75,6.11,113.15,201.22,2
13,C10,T2D_T40,89.75,16.42,126.15,224.35,2
13,C11,ND_T40,89.75,-12.20,99.79,177.47,2
13,C12,Background,89.75,0.00,0.00,0.00,
13,D01,Background,89.75,0.00,0.00,0.00,
13,D02,ND_PBMC,89.75,17.49,47.19,83.93,7
13,D03,ND_PBMC,89.75,22.06,43.48,77.33,7
13,D04,ND_PBMC,89.75,6.43,39.69,70.58,7
13,D05,Unassigned,89.75,-16.51,-0.27,-0.48,
13,D06,ND_T,89.75,-0.68,24.08,42.82,7
13,D07,T2D_T,89.75,4.85,71.31,126.82,7
13,D08,T2D_T,89.75,9.52,43.58,77.50,7
13,D09,L_T40,89.75,33.63,113.91,202.57,2
13,D10,T2D_T40,89.75,19.01,113.33,201.54,2
13,D11,ND_T40,89.75,47.18,116.22,206.68,2
13,D12,Background,89.75,0.00,0.00,0.00,
13,E01,Background,89.75,0.00,0.00,0.00,
13,E02,T2D_PBMC,89.75,19.69,57.81,102.81,7
13,E03,T2D_PBMC,89.75,31.70,81.75,145.38,7
13,E04,T2D_PBMC,89.75,16.23,56.23,100.00,7
13,E05,Unassigned,89.75,-13.84,0.19,0.34,
13,E06,Unassigned,89.75,-16.04,0.30,0.53,
13,E07,Unassigned,89.75,-15.96,0.22,0.39,
13,E08,Unassigned,89.75,-3.35,-0.06,-0.11,
13,E09,T2D_T40,89.75,2.24,115.38,205.19,2
13,E10,T2D_T40,89.75,13.73,122.14,217.21,2
13,E11,ND_T40,89.75,-2.70,108.34,192.67,2
13,E12,Background,89.75,0.00,0.00,0.00,
13,F01,Background,89.75,0.00,0.00,0.00,
13,F02,L_T,89.75,5.47,28.89,51.37,7
13,F03,L_T,89.75,48.88,36.41,64.76,7
13,F04,L_T,89.75,7.58,34.24,60.89,7
13,F05,Unassigned,89.75,-12.23,0.50,0.89,
13,F06,T1D_PBMC,89.75,0.41,23.70,42.16,7
13,F07,T1D_PBMC,89.75,4.22,27.38,48.69,7
13,F08,Unassigned,89.75,-21.03,1.56,2.77,
13,F09,T2D_T40,89.75,5.98,107.65,191.45,2
13,F10,T2D_T40,89.75,6.59,116.89,207.87,2
13,F11,Unassigned,89.75,-9.66,0.62,1.10,
13,F12,Background,89.75,0.00,0.00,0.00,
13,G01,Background,89.75,0.00,0.00,0.00,
13,G02,ERROR,89.75,15.53,16.99,30.22,
13,G03,ERROR,89.75,-13.17,0.53,0.94,
13,G04,ERROR,89.75,-4.46,19.49,34.66,
13,G05,Unassigned,89.75,-8.08,0.57,1.01,
13,G06,T1D_PBMC,89.75,13.03,34.89,62.05,7
13,G07,T1D_PBMC,89.75,2.93,25.94,46.13,7
13,G08,Unassigned,89.75,-22.74,2.18,3.88,
13,G09,T2D_T40,89.75,-4.30,114.85,204.24,2
13,G10,T2D_T40,89.75,10.30,93.72,166.68,1.71
13,G11,Unassigned,89.75,-15.55,-0.93,-1.65,
13,G12,Background,89.75,0.00,0.00,0.00,
13,H01,Background,89.75,0.00,0.00,0.00,
13,H02,Background,89.75,0.00,0.00,0.00,
13,H03,Background,89.75,0.00,0.00,0.00,
13,H04,Background,89.75,0.00,0.00,0.00,
13,H05,Background,89.75,0.00,0.00,0.00,
13,H06,Background,89.75,0.00,0.00,0.00,
13,H07,Background,89.75,0.00,0.00,0.00,
13,H08,Background,89.75,0.00,0.00,0.00,
13,H09,Background,89.75,0.00,0.00,0.00,
13,H10,Background,89.75,0.00,0.00,0.00,
13,H11,Background,89.75,0.00,0.00,0.00,
13,H12,Background,89.75,0.00,0.00,0.00,
14,A01,Background,96.18,0.00,0.00,0.00,
14,A02,Background,96.18,0.00,0.00,0.00,
14,A03,Background,96.18,0.00,0.00,0.00,
14,A04,Background,96.18,0.00,0.00,0.00,
14,A05,Background,96.18,0.00,0.00,0.00,
14,A06,Background,96.18,0.00,0.00,0.00,
14,A07,Background,96.18,0.00,0.00,0.00,
14,A08,Background,96.18,0.00,0.00,0.00,
14,A09,Background,96.18,0.00,0.00,0.00,
14,A10,Background,96.18,0.00,0.00,0.00,
14,A11,Background,96.18,0.00,0.00,0.00,
14,A12,Background,96.18,0.00,0.00,0.00,
14,B01,Background,96.18,0.00,0.00,0.00,
14,B02,L_PBMC,96.18,17.31,57.59,102.42,7
14,B03,Unassigned,96.18,10.50,-0.87,-1.55,
14,B04,L_PBMC,96.18,18.79,54.74,97.35,7
14,B05,L_PBMC,96.18,11.31,55.70,99.06,7
14,B06,ND_T,96.18,9.70,22.86,40.66,7
14,B07,T2D_T,96.18,6.93,62.11,110.45,7
14,B08,T2D_T,96.18,5.53,41.65,74.08,7
14,B09,L_T40,96.18,20.28,103.94,184.85,2
14,B10,T2D_T40,96.18,27.28,110.05,195.72,2
14,B11,ND_T40,96.18,-10.18,93.75,166.72,2
14,B12,Background,96.18,0.00,0.00,0.00,
14,C01,Background,96.18,0.00,0.00,0.00,
14,C02,T2D_PBMC,96.18,19.95,40.89,72.71,7
14,C03,T2D_PBMC,96.18,22.18,38.73,68.88,7
14,C04,T2D_PBMC,96.18,-1.44,45.74,81.34,7
14,C05,T2D_PBMC,96.18,7.36,42.57,75.71,7
14,C06,ND_T,96.18,1.97,21.22,37.73,7
14,C07,T2D_T,96.18,5.52,64.67,115.01,7
14,C08,T2D_T,96.18,13.55,46.64,82.95,7
14,C09,L_T40,96.18,13.50,108.91,193.69,2
14,C10,T2D_T40,96.18,17.88,122.93,218.62,2
14,C11,ND_T40,96.18,-12.17,96.38,171.41,2
14,C12,Background,96.18,0.00,0.00,0.00,
14,D01,Background,96.18,0.00,0.00,0.00,
14,D02,ND_PBMC,96.18,15.42,47.81,85.03,7
14,D03,ND_PBMC,96.18,20.19,43.89,78.05,7
14,D04,ND_PBMC,96.18,7.51,38.58,68.61,7
14,D05,Unassigned,96.18,-14.85,0.15,0.27,
14,D06,ND_T,96.18,-0.59,23.01,40.93,7
14,D07,T2D_T,96.18,3.39,70.69,125.71,7
14,D08,T2D_T,96.18,13.62,49.44,87.93,7
14,D09,L_T40,96.18,34.65,107.64,191.43,2
14,D10,T2D_T40,96.18,18.80,108.53,193.01,2
14,D11,ND_T40,96.18,45.70,112.11,199.37,2
14,D12,Background,96.18,0.00,0.00,0.00,
14,E01,Background,96.18,0.00,0.00,0.00,
14,E02,T2D_PBMC,96.18,18.46,57.28,101.87,7
14,E03,T2D_PBMC,96.18,29.36,82.28,146.32,7
14,E04,T2D_PBMC,96.18,15.68,56.23,100.00,7
14,E05,Unassigned,96.18,-12.66,0.37,0.66,
14,E06,Unassigned,96.18,-16.20,0.19,0.34,
14,E07,Unassigned,96.18,-15.67,0.01,0.01,
14,E08,Unassigned,96.18,-3.97,0.32,0.56,
14,E09,T2D_T40,96.18,1.95,111.14,197.65,2
14,E10,T2D_T40,96.18,9.52,116.92,207.93,2
14,E11,ND_T40,96.18,-0.93,104.78,186.33,2
14,E12,Background,96.18,0.00,0.00,0.00,
14,F01,Background,96.18,0.00,0.00,0.00,
14,F02,L_T,96.18,5.70,29.44,52.36,7
14,F03,L_T,96.18,50.55,36.95,65.71,7
14,F04,L_T,96.18,5.82,34.69,61.70,7
14,F05,Unassigned,96.18,-12.97,0.58,1.03,
14,F06,T1D_PBMC,96.18,-0.77,24.31,43.24,7
14,F07,T1D_PBMC,96.18,4.45,27.67,49.21,7
14,F08,Unassigned,96.18,-21.58,1.61,2.86,
14,F09,T2D_T40,96.18,6.81,103.84,184.66,2
14,F10,T2D_T40,96.18,7.63,116.60,207.35,2
14,F11,Unassigned,96.18,-9.89,0.25,0.44,
14,F12,Background,96.18,0.00,0.00,0.00,
14,G01,Background,96.18,0.00,0.00,0.00,
14,G02,ERROR,96.18,17.23,17.91,31.85,
14,G03,ERROR,96.18,-12.84,0.76,1.35,
14,G04,ERROR,96.18,-3.21,18.90,33.61,
14,G05,Unassigned,96.18,-9.04,-0.07,-0.13,
14,G06,T1D_PBMC,96.18,12.01,35.02,62.28,7
14,G07,T1D_PBMC,96.18,6.29,26.09,46.40,7
14,G08,Unassigned,96.18,-23.11,1.49,2.65,
14,G09,T2D_T40,96.18,-4.37,109.82,195.30,2
14,G10,T2D_T40,96.18,11.22,91.13,162.06,1.71
14,G11,Unassigned,96.18,-16.55,-0.80,-1.42,
14,G12,Background,96.18,0.00,0.00,0.00,
14,H01,Background,96.18,0.00,0.00,0.00,
14,H02,Background,96.18,0.00,0.00,0.00,
14,H03,Background,96.18,0.00,0.00,0.00,
14,H04,Background,96.18,0.00,0.00,0.00,
14,H05,Background,96.18,0.00,0.00,0.00,
14,H06,Background,96.18,0.00,0.00,0.00,
14,H07,Background,96.18,0.00,0.00,0.00,
14,H08,Background,96.18,0.00,0.00,0.00,
14,H09,Background,96.18,0.00,0.00,0.00,
14,H10,Background,96.18,0.00,0.00,0.00,
14,H11,Background,96.18,0.00,0.00,0.00,
14,H12,Background,96.18,0.00,0.00,0.00,
