Measurement,Well,Group,Time,OCR,ECAR,PPR,Cell Number
11,A04,Unassigned,76.02,4.22,3.07,5.46,
11,A05,Unassigned,76.02,8.02,-0.16,-0.29,
11,A06,Unassigned,76.02,7.95,1.07,1.9,
11,A07,Unassigned,76.02,6.03,2.25,4,
11,A08,Unassigned,76.02,10.47,2.68,4.76,
11,A09,Unassigned,76.02,-0.66,2.49,4.43,
11,A10,Unassigned,76.02,8.2,2.09,3.71,
11,A11,Unassigned,76.02,5.29,2.36,4.19,
11,A12,Background,76.02,0,0,0,
11,B01,Background,76.02,0,0,0,
11,B02,Unassigned,76.02,13.88,3.49,6.2,
11,B03,L_PBMC RT,76.02,25.18,62.77,111.62,6.5
11,B04,L_PBMC RT,76.02,24.69,68.68,122.14,6.5
11,B05,L_PBMC RT,76.02,187.23,85.77,152.53,6.5
11,B06,L_PBMC RT,76.02,25.61,64.73,115.11,6.5
11,B07,L_PBMC RT,76.02,29.63,74.4,132.32,7
11,B08,L_PBMC RT,76.02,31.61,78.75,140.06,7
11,B09,L_PBMC RT,76.02,31.97,84.61,150.47,7
11,B10,L_PBMC RT,76.02,35.65,83.89,149.19,7
11,B11,Unassigned,76.02,8.3,1.43,2.55,
11,B12,Background,76.02,0,0,0,
11,C01,Background,76.02,0,0,0,
11,C02,Unassigned,76.02,9.73,2.93,5.21,
11,C03,L_PBMC RT,76.02,162.94,65.42,116.34,6.5
11,C04,L_PBMC RT,76.02,26.06,69.79,124.11,6.5
11,C05,L_PBMC RT,76.02,181.57,69.81,124.16,6.5
11,C06,L_PBMC RT,76.02,143.72,65.44,116.38,6.5
11,C07,L_PBMC RT,76.02,28.28,77.3,137.47,7
11,C08,L_PBMC RT,76.02,30.12,83.37,148.26,7
11,C09,L_PBMC RT,76.02,26.04,85,151.16,7
11,C10,L_PBMC RT,76.02,30.79,80.22,142.66,7
11,C11,Unassigned,76.02,9.4,3.13,5.56,
11,C12,Background,76.02,0,0,0,
11,D01,Background,76.02,0,0,0,
11,D02,Unassigned,76.02,0.81,2.47,4.38,
11,D03,L_PBMC RT,76.02,32.43,72.7,129.3,6.5
11,D04,L_PBMC RT,76.02,26.39,81.64,145.2,6.5
11,D05,L_PBMC RT,76.02,220.12,82.47,146.66,6.5
11,D06,L_PBMC RT,76.02,34.15,74.91,133.23,6.5
11,D07,L_PBMC RT,76.02,-45.63,65.43,116.36,7
11,D08,L_PBMC RT,76.02,31.47,87.01,154.74,7
11,D09,L_PBMC RT,76.02,30.78,71.27,126.74,7
11,D10,L_PBMC RT,76.02,37.59,91.37,162.49,7
11,D11,Unassigned,76.02,9.5,3.66,6.51,
11,D12,Background,76.02,0,0,0,
11,E01,Background,76.02,0,0,0,
11,E02,Unassigned,76.02,9.37,1.19,2.11,
11,E03,L_PBMC ICE,76.02,24.6,75.62,134.49,6.5
11,E04,L_PBMC ICE,76.02,27.8,84.3,149.91,6.5
11,E05,L_PBMC ICE,76.02,28.26,76.48,136.02,6.5
11,E06,L_PBMC ICE,76.02,31.2,84.18,149.7,6.5
11,E07,L_PBMC ICE,76.02,30.22,79.73,141.79,7
11,E08,L_PBMC ICE,76.02,29.58,81.33,144.64,7
11,E09,L_PBMC ICE,76.02,34.02,92.08,163.75,7
11,E10,L_PBMC ICE,76.02,-18.53,77.74,138.26,7
11,E11,Unassigned,76.02,7.9,3.65,6.5,
11,E12,Background,76.02,0,0,0,
11,F01,Background,76.02,0,0,0,
11,F02,Unassigned,76.02,8.77,1.28,2.27,
11,F03,L_PBMC ICE,76.02,203.29,86.62,154.04,6.5
11,F04,L_PBMC ICE,76.02,26.11,94.86,168.69,6.5
11,F05,L_PBMC ICE,76.02,30.54,89.44,159.06,6.5
11,F06,L_PBMC ICE,76.02,31.25,84.2,149.74,6.5
11,F07,L_PBMC ICE,76.02,36.16,100.11,178.04,7
11,F08,L_PBMC ICE,76.02,36.64,94.59,168.22,7
11,F09,L_PBMC ICE,76.02,35.7,98.07,174.4,7
11,F10,L_PBMC ICE,76.02,309.66,96.65,171.89,7
11,F11,Unassigned,76.02,10.7,2.69,4.79,
11,F12,Background,76.02,0,0,0,
11,G01,Background,76.02,0,0,0,
11,G02,Unassigned,76.02,2.23,3.09,5.49,
11,G03,L_PBMC ICE,76.02,33.24,85.36,151.81,6.5
11,G04,L_PBMC ICE,76.02,30.9,69.18,123.03,6.5
11,G05,L_PBMC ICE,76.02,38.57,75.83,134.85,6.5
11,G06,L_PBMC ICE,76.02,266.47,84.85,150.9,6.5
11,G07,L_PBMC ICE,76.02,16.8,77.69,138.16,7
11,G08,L_PBMC ICE,76.02,33.37,87.96,156.43,7
11,G09,L_PBMC ICE,76.02,37.05,92.96,165.33,7
11,G10,L_PBMC ICE,76.02,38.92,82.74,147.14,7
11,G11,Unassigned,76.02,10.33,1.85,3.29,
11,G12,Background,76.02,0,0,0,
11,H01,Background,76.02,0,0,0,
11,H02,Unassigned,76.02,26.56,1.43,2.55,
11,H03,Unassigned,76.02,6.67,3.15,5.6,
11,H04,Unassigned,76.02,7.49,3.12,5.54,
11,H05,Unassigned,76.02,7.65,0.79,1.41,
11,H06,Unassigned,76.02,7.43,3.19,5.68,
11,H07,Unassigned,76.02,12.45,0.23,0.41,
11,H08,Unassigned,76.02,5.35,2.98,5.3,
11,H09,Unassigned,76.02,-56.55,1.89,3.37,
11,H10,Unassigned,76.02,-40.87,2.35,4.18,
11,H11,Unassigned,76.02,8.19,2.43,4.33,
11,H12,Background,76.02,0,0,0,
12,A01,Background,82.42,0,0,0,
12,A02,Unassigned,82.42,13.17,2.73,4.85,
12,A03,Unassigned,82.42,11.14,2.63,4.68,
12,A04,Unassigned,82.42,5.19,2.79,4.96,
12,A05,Unassigned,82.42,8.73,-0.29,-0.51,
12,A06,Unassigned,82.42,8.69,1.21,2.15,
12,A07,Unassigned,82.42,7.33,1.74,3.09,
12,A08,Unassigned,82.42,10.1,1.83,3.26,
12,A09,Unassigned,82.42,-1.56,2.23,3.96,
12,A10,Unassigned,82.42,9.62,0.92,1.63,
12,A11,Unassigned,82.42,6.52,2.44,4.33,
12,A12,Background,82.42,0,0,0,
12,B01,Background,82.42,0,0,0,
12,B02,Unassigned,82.42,13.76,2.29,4.08,
12,B03,L_PBMC RT,82.42,24.67,62.14,110.51,6.5
12,B04,L_PBMC RT,82.42,23.12,69.25,123.15,6.5
12,B05,L_PBMC RT,82.42,181.25,85.02,151.19,6.5
12,B06,L_PBMC RT,82.42,24.7,62.88,111.83,6.5
12,B07,L_PBMC RT,82.42,29.33,72.78,129.44,7
12,B08,L_PBMC RT,82.42,28.95,78.45,139.52,7
12,B09,L_PBMC RT,82.42,32.5,81.4,144.76,7
12,B10,L_PBMC RT,82.42,33.47,80.81,143.72,7
12,B11,Unassigned,82.42,8.21,1.36,2.42,
12,B12,Background,82.42,0,0,0,
12,C01,Background,82.42,0,0,0,
12,C02,Unassigned,82.42,10,2.84,5.05,
12,C03,L_PBMC RT,82.42,156.48,65.32,116.16,6.5
12,C04,L_PBMC RT,82.42,23.38,70.14,124.74,6.5
12,C05,L_PBMC RT,82.42,172.69,68.09,121.09,6.5
12,C06,L_PBMC RT,82.42,136.97,64.54,114.78,6.5
12,C07,L_PBMC RT,82.42,27.98,76.66,136.33,7
12,C08,L_PBMC RT,82.42,29.8,83.28,148.1,7
12,C09,L_PBMC RT,82.42,26.09,84.42,150.12,7
12,C10,L_PBMC RT,82.42,30.28,80.64,143.41,7
12,C11,Unassigned,82.42,9.4,2.75,4.9,
12,C12,Background,82.42,0,0,0,
12,D01,Background,82.42,0,0,0,
12,D02,Unassigned,82.42,0.49,2.43,4.32,
12,D03,L_PBMC RT,82.42,32.61,72.29,128.56,6.5
12,D04,L_PBMC RT,82.42,25.53,84,149.38,6.5
12,D05,L_PBMC RT,82.42,209.94,82.71,147.1,6.5
12,D06,L_PBMC RT,82.42,33.65,76.29,135.67,6.5
12,D07,L_PBMC RT,82.42,-45.87,67.56,120.15,7
12,D08,L_PBMC RT,82.42,30.59,89,158.27,7
12,D09,L_PBMC RT,82.42,30.43,76.18,135.49,7
12,D10,L_PBMC RT,82.42,36.19,92.94,165.29,7
12,D11,Unassigned,82.42,9.3,3.1,5.5,
12,D12,Background,82.42,0,0,0,
12,E01,Background,82.42,0,0,0,
12,E02,Unassigned,82.42,8.77,0.84,1.49,
12,E03,L_PBMC ICE,82.42,24.8,74.91,133.21,6.5
12,E04,L_PBMC ICE,82.42,26.25,81.83,145.53,6.5
12,E05,L_PBMC ICE,82.42,27.67,75.67,134.56,6.5
12,E06,L_PBMC ICE,82.42,30.44,82.96,147.53,6.5
12,E07,L_PBMC ICE,82.42,31.04,78.92,140.35,7
12,E08,L_PBMC ICE,82.42,29.75,80.94,143.94,7
12,E09,L_PBMC ICE,82.42,32.82,91.09,162,7
12,E10,L_PBMC ICE,82.42,-20.68,77.45,137.74,7
12,E11,Unassigned,82.42,8.68,2.84,5.05,
12,E12,Background,82.42,0,0,0,
12,F01,Background,82.42,0,0,0,
12,F02,Unassigned,82.42,7.91,1.07,1.9,
12,F03,L_PBMC ICE,82.42,195.37,84.04,149.46,6.5
12,F04,L_PBMC ICE,82.42,26.86,93.55,166.36,6.5
12,F05,L_PBMC ICE,82.42,36.88,81.81,145.49,6.5
12,F06,L_PBMC ICE,82.42,31.38,84.59,150.44,6.5
12,F07,L_PBMC ICE,82.42,35.03,98.76,175.64,7
12,F08,L_PBMC ICE,82.42,36.14,94.3,167.71,7
12,F09,L_PBMC ICE,82.42,36.2,97.38,173.18,7
12,F10,L_PBMC ICE,82.42,294.96,97.11,172.7,7
12,F11,Unassigned,82.42,10.58,2.73,4.86,
12,F12,Background,82.42,0,0,0,
12,G01,Background,82.42,0,0,0,
12,G02,Unassigned,82.42,1.93,2.43,4.32,
12,G03,L_PBMC ICE,82.42,32.4,86.19,153.28,6.5
12,G04,L_PBMC ICE,82.42,30.73,72.95,129.73,6.5
12,G05,L_PBMC ICE,82.42,38.34,78.83,140.19,6.5
12,G06,L_PBMC ICE,82.42,251.15,79.39,141.18,6.5
12,G07,L_PBMC ICE,82.42,18.27,77.96,138.64,7
12,G08,L_PBMC ICE,82.42,33.5,87.13,154.95,7
12,G09,L_PBMC ICE,82.42,38.23,94.45,167.98,7
12,G10,L_PBMC ICE,82.42,36.2,83.33,148.2,7
12,G11,Unassigned,82.42,9.29,1.21,2.16,
12,G12,Background,82.42,0,0,0,
12,H01,Background,82.42,0,0,0,
12,H02,Unassigned,82.42,26.48,1.04,1.85,
12,H03,Unassigned,82.42,6.63,2.75,4.89,
12,H04,Unassigned,82.42,9.45,2,3.56,
12,H05,Unassigned,82.42,7.58,0.79,1.4,
12,H06,Unassigned,82.42,6.57,1.65,2.94,
12,H07,Unassigned,82.42,9.74,0.73,1.31,
12,H08,Unassigned,82.42,5.75,2.97,5.28,
12,H09,Unassigned,82.42,-55.4,1.21,2.16,
12,H10,Unassigned,82.42,-41.88,1.46,2.59,
12,H11,Unassigned,82.42,8.16,1.14,2.02,
12,H12,Background,82.42,0,0,0,
